series_id        	year	period	       value	footnote_codes
CWURS12ASA0      	1948	M08	        25.7	
CWURS12ASA0      	1948	M09	        25.7	
CWURS12ASA0      	1948	M10	        25.5	
CWURS12ASA0      	1948	M11	        25.4	
CWURS12ASA0      	1948	M12	        25.1	
CWURS12ASA0      	1948	M13	        25.1	
CWURS12ASA0      	1949	M01	        25.1	
CWURS12ASA0      	1949	M02	        24.8	
CWURS12ASA0      	1949	M03	        24.9	
CWURS12ASA0      	1949	M04	        25.0	
CWURS12ASA0      	1949	M05	        24.8	
CWURS12ASA0      	1949	M06	        24.8	
CWURS12ASA0      	1949	M07	        24.9	
CWURS12ASA0      	1949	M08	        24.8	
CWURS12ASA0      	1949	M09	        24.9	
CWURS12ASA0      	1949	M10	        24.7	
CWURS12ASA0      	1949	M11	        24.7	
CWURS12ASA0      	1949	M12	        24.6	
CWURS12ASA0      	1949	M13	        24.8	
CWURS12ASA0      	1950	M01	        24.4	
CWURS12ASA0      	1950	M02	        24.4	
CWURS12ASA0      	1950	M03	        24.5	
CWURS12ASA0      	1950	M04	        24.6	
CWURS12ASA0      	1950	M05	        24.6	
CWURS12ASA0      	1950	M06	        24.7	
CWURS12ASA0      	1950	M07	        25.1	
CWURS12ASA0      	1950	M08	        25.1	
CWURS12ASA0      	1950	M09	        25.4	
CWURS12ASA0      	1950	M10	        25.5	
CWURS12ASA0      	1950	M11	        25.6	
CWURS12ASA0      	1950	M12	        26.0	
CWURS12ASA0      	1950	M13	        25.0	
CWURS12ASA0      	1951	M01	        26.3	
CWURS12ASA0      	1951	M02	        26.7	
CWURS12ASA0      	1951	M03	        26.7	
CWURS12ASA0      	1951	M04	        26.7	
CWURS12ASA0      	1951	M05	        26.9	
CWURS12ASA0      	1951	M06	        26.7	
CWURS12ASA0      	1951	M07	        26.8	
CWURS12ASA0      	1951	M08	        26.8	
CWURS12ASA0      	1951	M09	        27.0	
CWURS12ASA0      	1951	M10	        27.1	
CWURS12ASA0      	1951	M11	        27.3	
CWURS12ASA0      	1951	M12	        27.3	
CWURS12ASA0      	1951	M13	        26.9	
CWURS12ASA0      	1952	M01	        27.3	
CWURS12ASA0      	1952	M02	        27.1	
CWURS12ASA0      	1952	M03	        27.0	
CWURS12ASA0      	1952	M04	        27.1	
CWURS12ASA0      	1952	M05	        27.1	
CWURS12ASA0      	1952	M06	        27.1	
CWURS12ASA0      	1952	M07	        27.5	
CWURS12ASA0      	1952	M08	        27.5	
CWURS12ASA0      	1952	M09	        27.5	
CWURS12ASA0      	1952	M10	        27.5	
CWURS12ASA0      	1952	M11	        27.6	
CWURS12ASA0      	1952	M12	        27.4	
CWURS12ASA0      	1952	M13	        27.3	
CWURS12ASA0      	1953	M01	        27.4	
CWURS12ASA0      	1953	M02	        27.2	
CWURS12ASA0      	1953	M03	        27.3	
CWURS12ASA0      	1953	M04	        27.2	
CWURS12ASA0      	1953	M05	        27.3	
CWURS12ASA0      	1953	M06	        27.4	
CWURS12ASA0      	1953	M07	        27.5	
CWURS12ASA0      	1953	M08	        27.6	
CWURS12ASA0      	1953	M09	        27.7	
CWURS12ASA0      	1953	M10	        27.7	
CWURS12ASA0      	1953	M11	        27.6	
CWURS12ASA0      	1953	M12	        27.7	
CWURS12ASA0      	1953	M13	        27.5	
CWURS12ASA0      	1954	M01	        27.7	
CWURS12ASA0      	1954	M02	        27.6	
CWURS12ASA0      	1954	M03	        27.5	
CWURS12ASA0      	1954	M04	        27.6	
CWURS12ASA0      	1954	M05	        27.6	
CWURS12ASA0      	1954	M06	        27.6	
CWURS12ASA0      	1954	M07	        27.7	
CWURS12ASA0      	1954	M08	        27.7	
CWURS12ASA0      	1954	M09	        27.6	
CWURS12ASA0      	1954	M10	        27.6	
CWURS12ASA0      	1954	M11	        27.6	
CWURS12ASA0      	1954	M12	        27.5	
CWURS12ASA0      	1954	M13	        27.6	
CWURS12ASA0      	1955	M01	        27.5	
CWURS12ASA0      	1955	M02	        27.6	
CWURS12ASA0      	1955	M03	        27.5	
CWURS12ASA0      	1955	M04	        27.5	
CWURS12ASA0      	1955	M05	        27.4	
CWURS12ASA0      	1955	M06	        27.4	
CWURS12ASA0      	1955	M07	        27.4	
CWURS12ASA0      	1955	M08	        27.4	
CWURS12ASA0      	1955	M09	        27.6	
CWURS12ASA0      	1955	M10	        27.5	
CWURS12ASA0      	1955	M11	        27.6	
CWURS12ASA0      	1955	M12	        27.4	
CWURS12ASA0      	1955	M13	        27.5	
CWURS12ASA0      	1956	M01	        27.5	
CWURS12ASA0      	1956	M02	        27.5	
CWURS12ASA0      	1956	M03	        27.5	
CWURS12ASA0      	1956	M04	        27.5	
CWURS12ASA0      	1956	M05	        27.7	
CWURS12ASA0      	1956	M06	        27.9	
CWURS12ASA0      	1956	M07	        28.1	
CWURS12ASA0      	1956	M08	        28.0	
CWURS12ASA0      	1956	M09	        28.2	
CWURS12ASA0      	1956	M10	        28.3	
CWURS12ASA0      	1956	M11	        28.3	
CWURS12ASA0      	1956	M12	        28.3	
CWURS12ASA0      	1956	M13	        27.9	
CWURS12ASA0      	1957	M01	        28.3	
CWURS12ASA0      	1957	M02	        28.4	
CWURS12ASA0      	1957	M03	        28.4	
CWURS12ASA0      	1957	M04	        28.6	
CWURS12ASA0      	1957	M05	        28.7	
CWURS12ASA0      	1957	M06	        28.9	
CWURS12ASA0      	1957	M07	        29.0	
CWURS12ASA0      	1957	M08	        29.1	
CWURS12ASA0      	1957	M09	        29.0	
CWURS12ASA0      	1957	M10	        29.0	
CWURS12ASA0      	1957	M11	        29.0	
CWURS12ASA0      	1957	M12	        29.1	
CWURS12ASA0      	1957	M13	        28.8	
CWURS12ASA0      	1958	M01	        29.4	
CWURS12ASA0      	1958	M02	        29.5	
CWURS12ASA0      	1958	M03	        29.7	
CWURS12ASA0      	1958	M04	        29.7	
CWURS12ASA0      	1958	M05	        29.7	
CWURS12ASA0      	1958	M06	        29.6	
CWURS12ASA0      	1958	M07	        29.7	
CWURS12ASA0      	1958	M08	        29.7	
CWURS12ASA0      	1958	M09	        29.7	
CWURS12ASA0      	1958	M10	        29.7	
CWURS12ASA0      	1958	M11	        29.8	
CWURS12ASA0      	1958	M12	        29.7	
CWURS12ASA0      	1958	M13	        29.7	
CWURS12ASA0      	1959	M01	        29.9	
CWURS12ASA0      	1959	M02	        29.8	
CWURS12ASA0      	1959	M03	        29.8	
CWURS12ASA0      	1959	M04	        29.9	
CWURS12ASA0      	1959	M05	        29.9	
CWURS12ASA0      	1959	M06	        30.0	
CWURS12ASA0      	1959	M07	        30.2	
CWURS12ASA0      	1959	M08	        30.1	
CWURS12ASA0      	1959	M09	        30.2	
CWURS12ASA0      	1959	M10	        30.3	
CWURS12ASA0      	1959	M11	        30.4	
CWURS12ASA0      	1959	M12	        30.4	
CWURS12ASA0      	1959	M13	        30.1	
CWURS12ASA0      	1960	M01	        30.4	
CWURS12ASA0      	1960	M02	        30.5	
CWURS12ASA0      	1960	M03	        30.5	
CWURS12ASA0      	1960	M04	        30.6	
CWURS12ASA0      	1960	M05	        30.6	
CWURS12ASA0      	1960	M06	        30.6	
CWURS12ASA0      	1960	M07	        30.6	
CWURS12ASA0      	1960	M08	        30.7	
CWURS12ASA0      	1960	M09	        30.7	
CWURS12ASA0      	1960	M10	        30.9	
CWURS12ASA0      	1960	M11	        31.0	
CWURS12ASA0      	1960	M12	        30.9	
CWURS12ASA0      	1960	M13	        30.7	
CWURS12ASA0      	1961	M01	        30.9	
CWURS12ASA0      	1961	M02	        30.9	
CWURS12ASA0      	1961	M03	        30.9	
CWURS12ASA0      	1961	M04	        30.8	
CWURS12ASA0      	1961	M05	        30.8	
CWURS12ASA0      	1961	M06	        30.8	
CWURS12ASA0      	1961	M07	        31.0	
CWURS12ASA0      	1961	M08	        31.0	
CWURS12ASA0      	1961	M09	        31.0	
CWURS12ASA0      	1961	M10	        31.1	
CWURS12ASA0      	1961	M11	        31.0	
CWURS12ASA0      	1961	M12	        31.1	
CWURS12ASA0      	1961	M13	        30.9	
CWURS12ASA0      	1962	M01	        31.2	
CWURS12ASA0      	1962	M02	        31.3	
CWURS12ASA0      	1962	M03	        31.3	
CWURS12ASA0      	1962	M04	        31.3	
CWURS12ASA0      	1962	M05	        31.2	
CWURS12ASA0      	1962	M06	        31.2	
CWURS12ASA0      	1962	M07	        31.4	
CWURS12ASA0      	1962	M08	        31.5	
CWURS12ASA0      	1962	M09	        31.7	
CWURS12ASA0      	1962	M10	        31.6	
CWURS12ASA0      	1962	M11	        31.6	
CWURS12ASA0      	1962	M12	        31.5	
CWURS12ASA0      	1962	M13	        31.4	
CWURS12ASA0      	1963	M01	        31.7	
CWURS12ASA0      	1963	M02	        31.7	
CWURS12ASA0      	1963	M03	        31.7	
CWURS12ASA0      	1963	M04	        31.9	
CWURS12ASA0      	1963	M05	        31.8	
CWURS12ASA0      	1963	M06	        32.1	
CWURS12ASA0      	1963	M07	        32.2	
CWURS12ASA0      	1963	M08	        32.2	
CWURS12ASA0      	1963	M09	        32.2	
CWURS12ASA0      	1963	M10	        32.3	
CWURS12ASA0      	1963	M11	        32.4	
CWURS12ASA0      	1963	M12	        32.5	
CWURS12ASA0      	1963	M13	        32.1	
CWURS12ASA0      	1964	M01	        32.4	
CWURS12ASA0      	1964	M02	        32.5	
CWURS12ASA0      	1964	M03	        32.5	
CWURS12ASA0      	1964	M04	        32.5	
CWURS12ASA0      	1964	M05	        32.5	
CWURS12ASA0      	1964	M06	        32.5	
CWURS12ASA0      	1964	M07	        32.6	
CWURS12ASA0      	1964	M08	        32.6	
CWURS12ASA0      	1964	M09	        32.7	
CWURS12ASA0      	1964	M10	        32.7	
CWURS12ASA0      	1964	M11	        32.8	
CWURS12ASA0      	1964	M12	        32.8	
CWURS12ASA0      	1964	M13	        32.6	
CWURS12ASA0      	1965	M01	        32.7	
CWURS12ASA0      	1965	M02	        32.8	
CWURS12ASA0      	1965	M03	        32.8	
CWURS12ASA0      	1965	M04	        32.9	
CWURS12ASA0      	1965	M05	        33.0	
CWURS12ASA0      	1965	M06	        33.1	
CWURS12ASA0      	1965	M07	        33.2	
CWURS12ASA0      	1965	M08	        33.2	
CWURS12ASA0      	1965	M09	        33.3	
CWURS12ASA0      	1965	M10	        33.4	
CWURS12ASA0      	1965	M11	        33.4	
CWURS12ASA0      	1965	M12	        33.5	
CWURS12ASA0      	1965	M13	        33.1	
CWURS12ASA0      	1966	M01	        33.5	
CWURS12ASA0      	1966	M02	        33.7	
CWURS12ASA0      	1966	M03	        33.9	
CWURS12ASA0      	1966	M04	        34.0	
CWURS12ASA0      	1966	M05	        34.0	
CWURS12ASA0      	1966	M06	        34.0	
CWURS12ASA0      	1966	M07	        34.3	
CWURS12ASA0      	1966	M08	        34.5	
CWURS12ASA0      	1966	M09	        34.6	
CWURS12ASA0      	1966	M10	        34.8	
CWURS12ASA0      	1966	M11	        34.7	
CWURS12ASA0      	1966	M12	        34.7	
CWURS12ASA0      	1966	M13	        34.2	
CWURS12ASA0      	1967	M01	        34.7	
CWURS12ASA0      	1967	M02	        34.8	
CWURS12ASA0      	1967	M03	        34.9	
CWURS12ASA0      	1967	M04	        34.9	
CWURS12ASA0      	1967	M05	        34.9	
CWURS12ASA0      	1967	M06	        35.0	
CWURS12ASA0      	1967	M07	        35.2	
CWURS12ASA0      	1967	M08	        35.2	
CWURS12ASA0      	1967	M09	        35.3	
CWURS12ASA0      	1967	M10	        35.5	
CWURS12ASA0      	1967	M11	        35.5	
CWURS12ASA0      	1967	M12	        35.6	
CWURS12ASA0      	1967	M13	        35.1	
CWURS12ASA0      	1968	M01	        35.7	
CWURS12ASA0      	1968	M02	        35.9	
CWURS12ASA0      	1968	M03	        36.0	
CWURS12ASA0      	1968	M04	        36.1	
CWURS12ASA0      	1968	M05	        36.3	
CWURS12ASA0      	1968	M06	        36.5	
CWURS12ASA0      	1968	M07	        36.7	
CWURS12ASA0      	1968	M08	        36.9	
CWURS12ASA0      	1968	M09	        37.2	
CWURS12ASA0      	1968	M10	        37.3	
CWURS12ASA0      	1968	M11	        37.4	
CWURS12ASA0      	1968	M12	        37.5	
CWURS12ASA0      	1968	M13	        36.6	
CWURS12ASA0      	1969	M01	        37.7	
CWURS12ASA0      	1969	M02	        37.9	
CWURS12ASA0      	1969	M03	        38.2	
CWURS12ASA0      	1969	M04	        38.5	
CWURS12ASA0      	1969	M05	        38.6	
CWURS12ASA0      	1969	M06	        38.8	
CWURS12ASA0      	1969	M07	        39.0	
CWURS12ASA0      	1969	M08	        39.1	
CWURS12ASA0      	1969	M09	        39.4	
CWURS12ASA0      	1969	M10	        39.6	
CWURS12ASA0      	1969	M11	        39.7	
CWURS12ASA0      	1969	M12	        40.1	
CWURS12ASA0      	1969	M13	        38.9	
CWURS12ASA0      	1970	M01	        40.4	
CWURS12ASA0      	1970	M02	        40.8	
CWURS12ASA0      	1970	M03	        41.1	
CWURS12ASA0      	1970	M04	        41.3	
CWURS12ASA0      	1970	M05	        41.5	
CWURS12ASA0      	1970	M06	        41.8	
CWURS12ASA0      	1970	M07	        41.9	
CWURS12ASA0      	1970	M08	        42.1	
CWURS12ASA0      	1970	M09	        42.3	
CWURS12ASA0      	1970	M10	        42.6	
CWURS12ASA0      	1970	M11	        42.7	
CWURS12ASA0      	1970	M12	        43.0	
CWURS12ASA0      	1970	M13	        41.8	
CWURS12ASA0      	1971	M01	        43.0	
CWURS12ASA0      	1971	M02	        43.4	
CWURS12ASA0      	1971	M03	        43.7	
CWURS12ASA0      	1971	M04	        43.8	
CWURS12ASA0      	1971	M05	        44.0	
CWURS12ASA0      	1971	M06	        44.3	
CWURS12ASA0      	1971	M07	        44.5	
CWURS12ASA0      	1971	M08	        44.6	
CWURS12ASA0      	1971	M09	        44.7	
CWURS12ASA0      	1971	M10	        44.8	
CWURS12ASA0      	1971	M11	        44.8	
CWURS12ASA0      	1971	M12	        45.0	
CWURS12ASA0      	1971	M13	        44.2	
CWURS12ASA0      	1972	M01	        45.2	
CWURS12ASA0      	1972	M02	        45.5	
CWURS12ASA0      	1972	M03	        45.7	
CWURS12ASA0      	1972	M04	        45.8	
CWURS12ASA0      	1972	M05	        45.9	
CWURS12ASA0      	1972	M06	        46.0	
CWURS12ASA0      	1972	M07	        46.1	
CWURS12ASA0      	1972	M08	        46.3	
CWURS12ASA0      	1972	M09	        46.7	
CWURS12ASA0      	1972	M10	        46.8	
CWURS12ASA0      	1972	M11	        46.8	
CWURS12ASA0      	1972	M12	        47.0	
CWURS12ASA0      	1972	M13	        46.1	
CWURS12ASA0      	1973	M01	        47.0	
CWURS12ASA0      	1973	M02	        47.4	
CWURS12ASA0      	1973	M03	        47.9	
CWURS12ASA0      	1973	M04	        48.3	
CWURS12ASA0      	1973	M05	        48.5	
CWURS12ASA0      	1973	M06	        48.9	
CWURS12ASA0      	1973	M07	        48.9	
CWURS12ASA0      	1973	M08	        49.8	
CWURS12ASA0      	1973	M09	        50.0	
CWURS12ASA0      	1973	M10	        50.3	
CWURS12ASA0      	1973	M11	        50.7	
CWURS12ASA0      	1973	M12	        51.2	
CWURS12ASA0      	1973	M13	        49.1	
CWURS12ASA0      	1974	M01	        51.6	
CWURS12ASA0      	1974	M02	        52.4	
CWURS12ASA0      	1974	M03	        53.0	
CWURS12ASA0      	1974	M04	        53.0	
CWURS12ASA0      	1974	M05	        53.6	
CWURS12ASA0      	1974	M06	        54.0	
CWURS12ASA0      	1974	M07	        54.3	
CWURS12ASA0      	1974	M08	        55.1	
CWURS12ASA0      	1974	M09	        55.8	
CWURS12ASA0      	1974	M10	        56.3	
CWURS12ASA0      	1974	M11	        56.5	
CWURS12ASA0      	1974	M12	        56.8	
CWURS12ASA0      	1974	M13	        54.4	
CWURS12ASA0      	1975	M01	        56.9	
CWURS12ASA0      	1975	M02	        57.3	
CWURS12ASA0      	1975	M03	        57.4	
CWURS12ASA0      	1975	M04	        57.5	
CWURS12ASA0      	1975	M05	        57.7	
CWURS12ASA0      	1975	M06	        58.0	
CWURS12ASA0      	1975	M07	        58.5	
CWURS12ASA0      	1975	M08	        58.8	
CWURS12ASA0      	1975	M09	        59.5	
CWURS12ASA0      	1975	M10	        59.7	
CWURS12ASA0      	1975	M11	        60.2	
CWURS12ASA0      	1975	M12	        60.5	
CWURS12ASA0      	1975	M13	        58.5	
CWURS12ASA0      	1976	M01	        60.7	
CWURS12ASA0      	1976	M02	        60.9	
CWURS12ASA0      	1976	M03	        61.1	
CWURS12ASA0      	1976	M04	        61.2	
CWURS12ASA0      	1976	M05	        61.4	
CWURS12ASA0      	1976	M06	        61.8	
CWURS12ASA0      	1976	M07	        62.1	
CWURS12ASA0      	1976	M08	        62.4	
CWURS12ASA0      	1976	M09	        62.7	
CWURS12ASA0      	1976	M10	        62.9	
CWURS12ASA0      	1976	M11	        62.9	
CWURS12ASA0      	1976	M12	        63.1	
CWURS12ASA0      	1976	M13	        61.9	
CWURS12ASA0      	1977	M01	        63.4	
CWURS12ASA0      	1977	M02	        64.0	
CWURS12ASA0      	1977	M03	        64.2	
CWURS12ASA0      	1977	M04	        64.5	
CWURS12ASA0      	1977	M05	        64.8	
CWURS12ASA0      	1977	M06	        65.4	
CWURS12ASA0      	1977	M07	        65.5	
CWURS12ASA0      	1977	M08	        65.7	
CWURS12ASA0      	1977	M09	        65.8	
CWURS12ASA0      	1977	M10	        65.9	
CWURS12ASA0      	1977	M11	        66.2	
CWURS12ASA0      	1977	M12	        66.3	
CWURS12ASA0      	1977	M13	        65.2	
CWURS12ASA0      	1978	M01	        66.7	
CWURS12ASA0      	1978	M02	        67.0	
CWURS12ASA0      	1978	M03	        67.4	
CWURS12ASA0      	1978	M04	        67.7	
CWURS12ASA0      	1978	M05	        68.0	
CWURS12ASA0      	1978	M06	        68.7	
CWURS12ASA0      	1978	M07	        68.8	
CWURS12ASA0      	1978	M08	        69.1	
CWURS12ASA0      	1978	M09	        69.4	
CWURS12ASA0      	1978	M10	        70.0	
CWURS12ASA0      	1978	M11	        70.2	
CWURS12ASA0      	1978	M12	        70.6	
CWURS12ASA0      	1978	M13	        68.6	
CWURS12ASA0      	1979	M01	        71.1	
CWURS12ASA0      	1979	M02	        71.9	
CWURS12ASA0      	1979	M03	        72.5	
CWURS12ASA0      	1979	M04	        73.1	
CWURS12ASA0      	1979	M05	        73.9	
CWURS12ASA0      	1979	M06	        74.5	
CWURS12ASA0      	1979	M07	        75.2	
CWURS12ASA0      	1979	M08	        75.6	
CWURS12ASA0      	1979	M09	        76.5	
CWURS12ASA0      	1979	M10	        77.0	
CWURS12ASA0      	1979	M11	        77.5	
CWURS12ASA0      	1979	M12	        78.1	
CWURS12ASA0      	1979	M13	        74.7	
CWURS12ASA0      	1980	M01	        79.2	
CWURS12ASA0      	1980	M02	        80.0	
CWURS12ASA0      	1980	M03	        81.1	
CWURS12ASA0      	1980	M04	        81.6	
CWURS12ASA0      	1980	M05	        82.2	
CWURS12ASA0      	1980	M06	        83.1	
CWURS12ASA0      	1980	M07	        83.7	
CWURS12ASA0      	1980	M08	        84.5	
CWURS12ASA0      	1980	M09	        84.8	
CWURS12ASA0      	1980	M10	        85.2	
CWURS12ASA0      	1980	M11	        85.8	
CWURS12ASA0      	1980	M12	        86.8	
CWURS12ASA0      	1980	M13	        83.2	
CWURS12ASA0      	1981	M01	        87.5	
CWURS12ASA0      	1981	M02	        88.8	
CWURS12ASA0      	1981	M03	        89.1	
CWURS12ASA0      	1981	M04	        89.5	
CWURS12ASA0      	1981	M05	        89.9	
CWURS12ASA0      	1981	M06	        90.6	
CWURS12ASA0      	1981	M07	        92.1	
CWURS12ASA0      	1981	M08	        92.7	
CWURS12ASA0      	1981	M09	        94.1	
CWURS12ASA0      	1981	M10	        93.8	
CWURS12ASA0      	1981	M11	        93.7	
CWURS12ASA0      	1981	M12	        93.7	
CWURS12ASA0      	1981	M13	        91.3	
CWURS12ASA0      	1982	M01	        94.0	
CWURS12ASA0      	1982	M02	        94.1	
CWURS12ASA0      	1982	M03	        93.4	
CWURS12ASA0      	1982	M04	        93.6	
CWURS12ASA0      	1982	M05	        94.6	
CWURS12ASA0      	1982	M06	        96.7	
CWURS12ASA0      	1982	M07	        97.0	
CWURS12ASA0      	1982	M08	        97.3	
CWURS12ASA0      	1982	M09	        98.0	
CWURS12ASA0      	1982	M10	        99.3	
CWURS12ASA0      	1982	M11	        99.0	
CWURS12ASA0      	1982	M12	        98.4	
CWURS12ASA0      	1982	M13	        96.3	
CWURS12ASA0      	1983	M01	        98.6	
CWURS12ASA0      	1983	M02	        98.2	
CWURS12ASA0      	1983	M03	        98.4	
CWURS12ASA0      	1983	M04	        99.1	
CWURS12ASA0      	1983	M05	        99.7	
CWURS12ASA0      	1983	M06	       100.4	
CWURS12ASA0      	1983	M07	       100.5	
CWURS12ASA0      	1983	M08	       101.3	
CWURS12ASA0      	1983	M09	       101.2	
CWURS12ASA0      	1983	M10	       101.4	
CWURS12ASA0      	1983	M11	       100.9	
CWURS12ASA0      	1983	M12	       101.2	
CWURS12ASA0      	1983	M13	       100.1	
CWURS12ASA0      	1984	M01	       101.9	
CWURS12ASA0      	1984	M02	       102.0	
CWURS12ASA0      	1984	M03	       101.8	
CWURS12ASA0      	1984	M04	       102.3	
CWURS12ASA0      	1984	M05	       102.4	
CWURS12ASA0      	1984	M06	       102.9	
CWURS12ASA0      	1984	M07	       103.5	
CWURS12ASA0      	1984	M08	       104.3	
CWURS12ASA0      	1984	M09	       105.3	
CWURS12ASA0      	1984	M10	       105.5	
CWURS12ASA0      	1984	M11	       105.8	
CWURS12ASA0      	1984	M12	       105.9	
CWURS12ASA0      	1984	M13	       103.6	
CWURS12ASA0      	1985	M01	       106.1	
CWURS12ASA0      	1985	M02	       106.6	
CWURS12ASA0      	1985	M03	       106.8	
CWURS12ASA0      	1985	M04	       107.2	
CWURS12ASA0      	1985	M05	       107.4	
CWURS12ASA0      	1985	M06	       107.6	
CWURS12ASA0      	1985	M07	       107.6	
CWURS12ASA0      	1985	M08	       108.4	
CWURS12ASA0      	1985	M09	       108.6	
CWURS12ASA0      	1985	M10	       108.8	
CWURS12ASA0      	1985	M11	       109.8	
CWURS12ASA0      	1985	M12	       110.1	
CWURS12ASA0      	1985	M13	       107.9	
CWURS12ASA0      	1986	M01	       110.9	
CWURS12ASA0      	1986	M02	       110.5	
CWURS12ASA0      	1986	M03	       110.5	
CWURS12ASA0      	1986	M04	       110.0	
